-0,49999872;183;10;;30,71854079;;
-0,07641582;89;7,0003;;101,0004;;2128
-0,14111292;50;7,9993;;;;
0,43066296;778;8,0028;;;;
0,49975458;197;7,0001;;;;
-0,49999872;453;6,9998;;;;
0,11401338;198;6,9986;;;;
-0,49999872;255;7,0009;;;;
0,49975458;0;8,001;;;;
-0,49999872;255;8,0011;;;;
0,49975458;0;8,0004;;;;
-0,49999872;255;7,0002;;;;
0,49975458;0;7,0016;;;;
-0,49999872;255;8,0013;;;;
0,49975458;0;10,0011;;;;
0,13232388;255;5,9984;;;;
0,49975458;323;6,9999;;;;
-0,49999872;579;5,9998;;;;
-0,30566328;323;7,0003;;;;
-0,30566328;323;6,0008;;;;
0,49975458;167;6,0009;;;;
-0,21386664;422;7,0006;;;;
0,49975458;313;6,0006;;;;
-0,49999872;568;7,0004;;;;
0,49975458;313;6,9999;;;;
-0,49999872;568;7,9998;;;;
0,44872932;313;9,0015;;;;
0,11645478;542;10,9991;;;;
0,415038;602;6,9966;;;;
-0,40820208;12;5,9984;;;;
-0,49999872;603;6,9994;;;;
-0,01562496;347;8,0008;;;;
0,49975458;339;7,9989;;;;
0,49975458;594;7,0006;;;;
-0,49999872;50;7,001;;;;
0,49975458;595;7,9999;;;;
-0,49999872;50;8,0023;;;;
0,49975458;595;7,004;;;;
-0,49999872;50;10,0014;;;;
0,49975458;595;8,0025;;;;
-0,49999872;50;6,9993;;;;
0,49975458;595;7,9994;;;;
-0,49999872;50;7,0006;;;;
0,49975458;594;7,0003;;;;
0,40478412;49;7,9995;;;;
0,49975458;257;8,0003;;;;
0,21191352;513;6,9997;;;;
-0,44775276;621;7,0002;;;;
0,49975458;393;7,9992;;;;
0,0622557;648;8,9962;;;;
0,49975458;680;8,9996;;;;
-0,49999872;135;6,9993;;;;
0,49975458;680;8,9998;;;;
-0,49999872;135;9,0014;;;;
0,18286086;680;7,9994;;;;
0,49975458;773;7,9994;;;;
0,22387638;229;8,0007;;;;
0,0158691;343;7,9993;;;;
-0,49999872;352;7,9993;;;;
-0,49999872;96;7,9993;;;;
0,49975458;640;8,0001;;;;
0,18261672;95;7,0031;;;;
0,49975458;189;7,0014;;;;
-0,49999872;445;7,9985;;;;
0,49975458;190;6,9976;;;;
-0,49999872;445;7,0005;;;;
0,49975458;190;7,0008;;;;
-0,49999872;445;8,0006;;;;
0,49975458;189;7,0006;;;;
-0,49999872;444;7,0004;;;;
0,28173756;189;7,9998;;;;
-0,49999872;333;7,9991;;;;
0,49975458;78;6,9991;;;;
0,47680542;333;7,9979;;;;
0,04907214;577;6,9976;;;;
0,49975458;602;11,001;;;;
0,49975458;602;7,9979;;;;
-0,49999872;58;9,0005;;;;
0,49975458;603;7,9993;;;;
-0,49999872;58;8,6364;;;;
0,49975458;602;9,0007;;;;
-0,49999872;57;9,0002;;;;
0,14355432;602;9,6624;;;;
-0,30566328;675;9,0009;;;;
0,13134732;519;9,0002;;;;
0,13134732;519;7,0003;;;;
0,49975458;586;7,0004;;;;
-0,15966756;370;9,0031;;;;
-0,49999872;382;8,9994;;;;
0,49975458;126;7,9989;;;;
-0,49999872;381;6,9995;;;;
0,49975458;126;7,0003;;;;
-0,49999872;381;7,9997;;;;
0,49975458;126;8,0009;;;;
-0,49999872;381;7,9984;;;;
-0,0085449;126;8,9991;;;;
0,01513668;122;8,0004;;;;
0,49975458;129;7,9994;;;;
0,49975458;384;9;;;;
-0,49999872;640;8;;;;
-0,49999872;640;7,9993;;;;
0,49755732;385;9,0001;;;;
-0,49999872;639;9,0002;;;;
0,49975458;384;9,001;;;;
-0,31542888;639;8,0004;;;;
0,49975458;478;8,0007;;;;
-0,2697747;733;6,9998;;;;
-0,14916954;596;8,0002;;;;
-0,03930654;520;7,0008;;;;
0,09838842;500;8,9986;;;;
0,49975458;549;8,0001;;;;
0,49975458;5;7,9997;;;;
0,1440426;261;9,0014;;;;
-0,11889618;335;7,9994;;;;
-0,49999872;275;8,0002;;;;
0,49975458;19;8,9998;;;;
-0,38915916;274;8,0009;;;;
0,49975458;75;8,0002;;;;
-0,49999872;330;8,9994;;;;
0,49975458;75;7,9985;;;;
-0,49999872;330;8,9994;;;;
0,49975458;75;9,0026;;;;
-0,49999872;330;9,0005;;;;
0,49975458;75;9,0015;;;;
-0,49999872;330;8,999;;;;
-0,08837868;75;9,9995;;;;
-0,11987274;29;10,0006;;;;
0,36035064;768;10,999;;;;
0,49975458;152;9,0004;;;;
-0,49999872;408;10,0005;;;;
0,11865204;152;8,001;;;;
-0,49999872;212;9,0007;;;;
0,49975458;757;8,9992;;;;
-0,43066296;212;9,0015;;;;
0,49975458;793;7,9996;;;;
-0,01977534;248;9,0004;;;;
-0,26318292;238;8,7301;;;;
-0,08398416;104;8,9993;;;;
0,14379846;61;7,9994;;;;
0,49975458;133;7,9996;;;;
0,39770406;389;7,9969;;;;
-0,27856374;593;7,9988;;;;
0,11498994;451;9,0005;;;;
-0,49999872;509;7,9995;;;;
0,49975458;254;8,0002;;;;
-0,49999872;509;7,9999;;;;
0,49975458;254;10,0008;;;;
-0,49999872;509;7,9982;;;;
0,49975458;254;9,0003;;;;
-0,49999872;509;9,0011;;;;
0,49975458;254;9,0011;;;;
-0,24731382;509;9,0004;;;;
0,49975458;383;8,9997;;;;
-0,39575094;638;9,0026;;;;
-0,1538082;436;10,002;;;;
0,30053634;357;8,0019;;;;
0,03808584;510;7,9991;;;;
0,49975458;530;8,0008;;;;
0,49975458;530;8,0008;;;;
-0,49999872;786;9,0003;;;;
0,49975458;531;8,9988;;;;
-0,49999872;786;9;;;;
0,49975458;530;7,9987;;;;
-0,10961886;785;8,9998;;;;
0,4846179;730;8,9971;;;;
0,19384716;177;7,9961;;;;
0,19384716;177;8,9991;;;;
-0,49999872;277;9,0005;;;;
-0,17993118;22;8,9989;;;;
0,01293942;729;9,0011;;;;
0,49975458;735;9,0011;;;;
0,22143498;191;11;;;;
-0,49999872;304;8,992;;;;
0,26196222;49;9,9941;;;;
-0,49999872;183;10,9995;;;;
0,49975458;727;11,0132;;;;
-0,49999872;182;10;;;;
0,49975458;727;10,0005;;;;
-0,49999872;182;10,001;;;;
0,49975458;727;10,0012;;;;
-0,49999872;182;10,0012;;;;
0,49975458;727;9,0014;;;;
-0,04614246;182;7,9993;;;;
0,49975458;159;8,0002;;;;
-0,22802676;414;9,0005;;;;
-0,17748978;298;9,0081;;;;
0,49975458;208;8,9992;;;;
-0,49999872;463;10,0012;;;;
-0,49999872;463;8,9929;;;;
0,49975458;207;7,9984;;;;
-0,49999872;462;8,9985;;;;
0,49975458;207;9,999;;;;
-0,49999872;462;10,0016;;;;
0,49975458;207;9,9994;;;;
0,10546848;462;9,0006;;;;
0,30908124;516;10,0013;;;;
0,19116162;674;10,0017;;;;
-0,42748914;772;9,9995;;;;
-0,36059478;554;10,0019;;;;
0,21923772;370;10,6073;;;;
0,4455555;481;9,9981;;;;
0,49975458;709;10,7242;;;;
-0,49999872;165;11,0026;;;;
0,49975458;710;10,0017;;;;
-0,49999872;165;10,0014;;;;
0,49975458;710;9,0011;;;;
-0,49999872;165;11,0015;;;;
0,49975458;710;10,0006;;;;
-0,49999872;165;10,0004;;;;
0,49975458;710;10,0006;;;;
-0,49999872;165;9,0004;;;;
0,49975458;709;10,001;;;;
0,31054608;164;9,9984;;;;
0,49975458;323;11,0012;;;;
-0,04589832;579;8,9955;;;;
-0,28710864;557;9,0009;;;;
0,49975458;410;10,9991;;;;
-0,49999872;665;9,9994;;;;
0,49975458;410;10,0003;;;;
-0,49999872;665;10,0004;;;;
0,49975458;409;9,999;;;;
-0,49999872;664;10,9992;;;;
0,37890528;409;9,9986;;;;
0,34741122;602;10,9999;;;;
0,22729434;780;11,0012;;;;
0,22900332;97;11,9986;;;;
-0,45068244;214;10,0008;;;;
-0,4846179;784;11,0009;;;;
0,16674762;536;10,0013;;;;
0,3088371;620;10,0007;;;;
0,49975458;779;9,999;;;;
-0,49999872;234;10,0003;;;;
0,49975458;779;9,9999;;;;
-0,49999872;234;10,999;;;;
0,49975458;779;11;;;;
-0,49999872;234;9,9993;;;;
0,49975458;779;9,9988;;;;
-0,49999872;234;11,0002;;;;
0,49975458;779;11,999;;;;
-0,49999872;234;11,9967;;;;
0,49975458;779;11,0012;;;;
0,20361276;234;10,9992;;;;
0,49975458;338;10,9999;;;;
0,20971626;594;10,9991;;;;
-0,34570224;701;11,0011;;;;
0,49975458;525;10,9988;;;;
0,49975458;525;10,9984;;;;
-0,49999872;780;10,0007;;;;
0,49975458;525;10,9997;;;;
-0,49999872;780;10,9988;;;;
0,49975458;525;11,9984;;;;
-0,49999872;780;13,0004;;;;
0,22753848;525;11,9988;;;;
0,4626453;640;12,002;;;;
0,19482372;77;11,0038;;;;
0,06787092;177;11,0009;;;;
-0,49999872;212;10;;;;
0,49975458;757;11,0008;;;;
0,3332511;212;11,0008;;;;
0,22363224;382;11,9978;;;;
0,49975458;497;9,9998;;;;
-0,49999872;753;10,9996;;;;
0,49975458;498;10,998;;;;
-0,49999872;753;11,6122;;;;
0,49975458;497;12,0002;;;;
-0,49999872;752;10,9994;;;;
0,49975458;497;11,9998;;;;
-0,49999872;752;11,0002;;;;
0,49975458;497;11,0007;;;;
-0,49999872;752;11,0003;;;;
0,49975458;497;12,0001;;;;
0,29199144;752;11,001;;;;
0,49975458;102;10,9993;;;;
0,24243102;357;12,0018;;;;
-0,43603404;482;11,9995;;;;
-0,43603404;482;12,0006;;;;
0,49975458;259;12,9981;;;;
0,49975458;259;10,9989;;;;
-0,48046752;514;11,0003;;;;
0,49975458;269;11,9995;;;;
-0,49999872;524;11,9989;;;;
0,21508734;269;12,0002;;;;
0,24121032;378;11,9999;;;;
0,23608338;502;13,0018;;;;
0,09008766;622;11,0003;;;;
-0,36450102;669;11,9974;;;;
-0,30712812;483;11,9992;;;;
0,37402248;326;12,999;;;;
0,12402312;516;12,9995;;;;
0,49975458;580;12,0007;;;;
-0,49999872;36;12,001;;;;
0,49975458;580;11,9988;;;;
-0,49999872;35;12,9992;;;;
0,49975458;580;11,9987;;;;
-0,49999872;35;11,9989;;;;
0,49975458;580;13;;;;
-0,49999872;35;11,0002;;;;
0,49975458;580;13,0016;;;;
-0,49999872;35;13,0001;;;;
0,48119994;580;12,9999;;;;
0,47558472;25;42,9974;;;;
-0,46288944;495;13,0041;;;;
-0,49999872;513;13,9994;;;;
0,49975458;258;13,0002;;;;
-0,49999872;513;13,0005;;;;
0,1037595;258;13,0022;;;;
0,49975458;310;11,9999;;;;
0,26440362;566;13,9989;;;;
-0,00537108;702;12,0004;;;;
-0,49999872;700;12,0004;;;;
-0,49999872;444;11,9976;;;;
0,31445232;188;13,0001;;;;
0,17163042;348;13,0003;;;;
0,49975458;436;12,0012;;;;
-0,49999872;692;12,9995;;;;
0,49975458;436;13,0006;;;;
-0,49999872;691;12,5938;;;;
0,49975458;436;12,9987;;;;
-0,49999872;691;13,9989;;;;
0,49975458;436;14,1865;;;;
-0,49999872;691;14,0007;;;;
0,49975458;436;14,0012;;;;
-0,49999872;691;13,0037;;;;
0,49975458;436;13;;;;
0,33520422;691;12,0003;;;;
0,31909098;63;12,9996;;;;
0,1843257;226;12;;;;
-0,45483282;320;13,0006;;;;
0,49975458;88;16,001;;;;
-0,49999872;343;14,9995;;;;
0,44335824;88;12,9991;;;;
-0,49999872;314;13,9997;;;;
0,12915006;59;13,0003;;;;
0,40453998;124;13,0004;;;;
0,29028246;331;12,9968;;;;
0,11498994;480;14,0001;;;;
-0,49999872;539;14,0021;;;;
-0,09619116;284;11,9986;;;;
0,0695799;441;13,9999;;;;
0,49975458;477;12,9997;;;;
-0,49999872;733;15,0007;;;;
0,49975458;478;13,0018;;;;
-0,49999872;733;12,9991;;;;
0,49975458;478;12,9996;;;;
-0,49999872;733;13,0003;;;;
0,49975458;477;16;;;;
-0,49999872;732;12,999;;;;
0,49975458;477;14,0008;;;;
-0,23095644;732;14,0069;;;;
0,49975458;615;13,9997;;;;
0,17626908;212;14,0007;;;;
0,17626908;212;14,0002;;;;
0,2722161;303;15,0004;;;;
-0,49999872;442;14,9991;;;;
0,49975458;187;14,0003;;;;
-0,49999872;442;13,9989;;;;
0,49975458;187;14,9991;;;;
-0,3930654;442;13,9998;;;;
0,48119994;241;14,001;;;;
-0,49999872;487;14,0006;;;;
0,26660088;232;14;;;;
0,49975458;367;14,9994;;;;
0,14575158;731;14,0011;;;;
-0,49999872;6;14,0003;;;;
-0,04541004;551;14,9992;;;;
0,47534058;527;13,0006;;;;
0,08959938;770;14,0001;;;;
0,49975458;16;13,9996;;;;
-0,49999872;272;13,9995;;;;
0,49975458;16;14;;;;
-0,49999872;271;14,0002;;;;
0,49975458;16;14,0002;;;;
-0,49999872;271;14,5652;;;;
0,49975458;16;13,9998;;;;
-0,49999872;271;14,6099;;;;
0,49975458;16;15,0014;;;;
-0,49999872;271;15,9972;;;;
0,49975458;16;14;;;;
0,29028246;271;13,9984;;;;
0,49975458;420;13,9995;;;;
0,2307123;675;13,9995;;;;
-0,49999872;794;13,9998;;;;
-0,49999872;794;15,0004;;;;
0,49975458;538;13,9997;;;;
-0,49999872;793;15,002;;;;
0,49975458;538;14,0023;;;;
0,41650284;551;13,9985;;;;
-0,49999872;764;15,0023;;;;
0,18383742;508;15,9991;;;;
0,49975458;602;14,9984;;;;
0,16381794;58;15,9994;;;;
0,0573729;141;14,9998;;;;
-0,49999872;171;15,0002;;;;
-0,22265568;716;14,0001;;;;
0,49975458;602;13,9996;;;;
-0,0134277;57;13,999;;;;
0,49975458;51;14,9995;;;;
0,49975458;51;14,9969;;;;
-0,49999872;306;14,9998;;;;
0,49975458;50;15,0021;;;;
-0,49999872;305;15,9996;;;;
0,49975458;50;14,9998;;;;
-0,49999872;305;14,9994;;;;
0,44579964;50;14,0001;;;;
-0,49999872;278;14,9992;;;;
0,49975458;22;15,0011;;;;
0,4077138;277;15,0003;;;;
-0,01489254;486;16,0021;;;;
-0,49999872;708;18,0062;;;;
0,49975458;453;16,9998;;;;
0,49975458;453;15,9995;;;;
-0,49999872;708;17,0001;;;;
-0,49999872;708;15,9995;;;;
0,4199208;452;16,0007;;;;
-0,49999872;667;14,9997;;;;
0,1379391;411;15,0009;;;;
0,49975458;481;17;;;;
0,1904292;737;16,0011;;;;
-0,06933576;35;17,001;;;;
-0,49999872;544;17,0033;;;;
0,49975458;288;16,0001;;;;
0,09179664;543;14,9988;;;;
0,49975458;590;14,9995;;;;
0,49975458;591;14,9995;;;;
-0,49999872;46;15,9978;;;;
0,49975458;591;16,0017;;;;
-0,49999872;46;17,0052;;;;
0,49975458;590;16,0082;;;;
0,40600482;590;16,576;;;;
-0,49999872;797;17,0222;;;;
0,49975458;542;16,6223;;;;
0,35693268;797;17,9986;;;;
0,3149406;198;18,0066;;;;
-0,49999872;359;16,9986;;;;
-0,49999872;359;16,9997;;;;
0,49975458;104;18,0042;;;;
0,49975458;104;16,0002;;;;
-0,49999872;359;16,0004;;;;
0,33715734;104;16,9994;;;;
-0,49999872;276;15,9998;;;;
0,14013636;21;16,0004;;;;
0,14843712;347;16,9991;;;;
-0,04345692;423;17,0006;;;;
-0,40820208;402;17,9983;;;;
0,4870593;766;17,9987;;;;
0,21020454;214;17,9987;;;;
0,49975458;322;18,001;;;;
-0,49999872;578;17,0008;;;;
-0,49999872;578;16,9983;;;;
0,49975458;322;16,9983;;;;
-0,49999872;577;16,9997;;;;
0,49975458;322;16,9999;;;;
0,41821182;322;16,9995;;;;
-0,49999872;535;17,9995;;;;
0,49975458;280;19,0095;;;;
0,0305175;734;18,0009;;;;
0,47704956;750;17,0023;;;;
0,47704956;750;16,9994;;;;
-0,49999872;194;17,9979;;;;
-0,49999872;194;17,9983;;;;
0,49975458;739;16,9991;;;;
-0,49999872;194;18,0016;;;;
-0,49999872;172;18,9997;;;;
0,0964353;717;17,998;;;;
0,49951044;765;17,9995;;;;
0,2331537;343;18,0003;;;;
-0,43481334;463;19,9978;;;;
-0,40820208;241;17,9998;;;;
-0,0317382;287;18,9995;;;;
0,49975458;272;20;;;;
0,49975458;271;18,9999;;;;
-0,49999872;526;17,9999;;;;
0,49975458;271;18,9982;;;;
0,49975458;271;18,9995;;;;
-0,49999872;526;18,9991;;;;
0,44482308;271;18,9999;;;;
0,49975458;243;19,1212;;;;
0,45971562;498;18,0006;;;;
-0,14916954;733;18,1679;;;;
0,43432506;658;19,0008;;;;
-0,49999872;79;18,9995;;;;
0,49975458;624;18,9997;;;;
0,49975458;624;18,0009;;;;
-0,43676646;79;18,9977;;;;
0,48388548;656;17,9998;;;;
0,23510682;648;19,0001;;;;
0,49975458;767;19,9997;;;;
0,28051686;223;18,9992;;;;
-0,43652232;485;18,9991;;;;
-0,49999872;263;20,9939;;;;
-0,10058568;262;20,002;;;;
0,49975458;211;19,0021;;;;
0,49975458;211;18,9996;;;;
-0,49999872;466;19,9997;;;;
-0,49999872;466;21,0017;;;;
0,49975458;211;19,9997;;;;
-0,49999872;466;19,0014;;;;
-0,49999872;466;19,9989;;;;
0,49975458;211;18,9998;;;;
0,1293942;667;20,0002;;;;
0,1293942;667;18,9971;;;;
0,29638596;733;19;;;;
0,49975458;637;21,0012;;;;
-0,49999872;92;18,9997;;;;
-0,49999872;92;20,0001;;;;
0,49975458;637;20,0008;;;;
-0,49999872;92;19,0004;;;;
0,49975458;715;19,9993;;;;
0,27416922;171;20,9999;;;;
-0,42553602;341;19,9999;;;;
-0,4675281;124;20,0009;;;;
0,12231414;130;19,9999;;;;
0,49975458;192;20,0012;;;;
0,49975458;193;20,9898;;;;
-0,49999872;448;20,0002;;;;
0,49975458;193;19,9982;;;;
0,49975458;193;19,9997;;;;
-0,49999872;448;20,9991;;;;
-0,49999872;448;20,9988;;;;
0,49975458;193;20;;;;
0,36694242;448;21,5993;;;;
0,25805598;635;21,0007;;;;
-0,49999872;39;20,5964;;;;
0,49975458;584;21,999;;;;
0,49975458;584;20,999;;;;
-0,49999872;39;20,9994;;;;
-0,49999872;38;22,0007;;;;
0,49975458;622;20,9941;;;;
0,06274398;78;20,0013;;;;
-0,1635738;110;20,9996;;;;
-0,37792872;571;20,9992;;;;
0,24218688;378;21,0013;;;;
0,49975458;531;20,9999;;;;
0,49975458;531;22,0011;;;;
-0,49999872;786;21,9995;;;;
-0,49999872;786;20,9983;;;;
0,49975458;531;21,0008;;;;
0,49975458;531;20,9982;;;;
-0,49999872;786;33;;;;
0,37280178;786;20,0008;;;;
0,36401274;177;21,9998;;;;
-0,43237194;366;21,0002;;;;
0,49975458;145;21,0003;;;;
0,49975458;145;21,0009;;;;
-0,49999872;400;21;;;;
-0,49999872;400;20,9995;;;;
0,13623012;145;21,0005;;;;
0,11669892;337;22,9992;;;;
0,07226544;397;21,9992;;;;
-0,46826052;237;23,0013;;;;
0,49828974;112;22,9994;;;;
0,49975458;367;22;;;;
0,49975458;368;22,0005;;;;
-0,49999872;623;22,0002;;;;
-0,49999872;623;22,9673;;;;
-0,49999872;623;22,9998;;;;
0,49975458;368;22,0008;;;;
0,49975458;368;22,0015;;;;
0,49975458;368;22,9987;;;;
0,49975458;766;22,0002;;;;
-0,32128824;341;23,2981;;;;
0,49975458;177;22,0002;;;;
0,49975458;177;21,5822;;;;
-0,49999872;432;22,9988;;;;
-0,49999872;432;21,9996;;;;
0,31201092;317;23,0004;;;;
0,2392572;477;23,0018;;;;
-0,49999872;622;22,9981;;;;
0,19799754;213;21,9983;;;;
0,4187001;313;22,9996;;;;
-0,49999872;784;21,9994;;;;
0,49975458;529;23,0002;;;;
0,49975458;528;23;;;;
0,49975458;528;23,0012;;;;
-0,49999872;783;23,9997;;;;
-0,49999872;783;22,9978;;;;
0,49975458;528;22,9991;;;;
0,33959874;783;23,001;;;;
0,1257321;413;22,9988;;;;
0,49975458;314;27,0006;;;;
0,49975458;314;21,9993;;;;
0,49975458;314;24,0003;;;;
0,22607364;314;22,999;;;;
0,03222648;429;22,9976;;;;
0,07128888;567;24,0012;;;;
-0,44775276;403;23,0013;;;;
0,26538018;174;23,9971;;;;
0,49975458;497;24;;;;
0,49975458;498;23,0001;;;;
-0,49999872;753;24,001;;;;
-0,49999872;753;24,9988;;;;
-0,49999872;752;23,9993;;;;
0,49975458;497;24,0003;;;;
-0,49999872;752;21,9996;;;;
0,24755796;752;23,0015;;;;
0,49975458;79;24,0005;;;;
-0,42016494;286;24,0008;;;;
-0,49999872;308;25,5758;;;;
-0,49999872;308;23,9994;;;;
0,31909098;53;25,63;;;;
0,16381794;760;25,9968;;;;
0,19213818;114;22,9998;;;;
-0,35937408;256;23,9983;;;;
-0,49999872;73;22,9992;;;;
0,27490164;663;24,0004;;;;
-0,49999872;158;23,9986;;;;
0,49975458;702;24,0007;;;;
0,49975458;702;23,9991;;;;
0,49975458;702;22,9982;;;;
0,49975458;702;24,0001;;;;
0,49975458;702;23,9991;;;;
0,49975458;702;24,0005;;;;
0,49975458;335;23,9971;;;;
-0,34374912;591;24,9988;;;;
0,49975458;253;24,9999;;;;
0,49975458;366;25,0015;;;;
0,49975458;366;23,0004;;;;
-0,49999872;621;24,9998;;;;
0,21874944;561;25;;;;
0,1538082;767;23,9997;;;;
-0,48193236;618;24,9992;;;;
0,12719694;371;24,0003;;;;
0,49975458;582;23,9995;;;;
0,49975458;583;25;;;;
0,49975458;583;24,9999;;;;
-0,49999872;38;27,0013;;;;
-0,49999872;37;25,9947;;;;
0,49975458;582;26,9992;;;;
0,49975458;582;24,9996;;;;
0,49975458;181;24,9998;;;;
-0,26879814;182;23,9998;;;;
0,49975458;44;25,9998;;;;
0,49975458;44;24,0002;;;;
0,49975458;44;25,2963;;;;
0,24926694;44;24,999;;;;
-0,0781248;334;25,0001;;;;
0,05053698;295;24,9975;;;;
0,20068308;99;24,9992;;;;
0,26342706;321;24,9998;;;;
-0,49999872;712;25,9994;;;;
-0,49999872;711;25,9991;;;;
-0,49999872;711;25,0004;;;;
0,49975458;456;25,9993;;;;
-0,49999872;711;25,9998;;;;
-0,49999872;711;25,0012;;;;
0,26220636;711;25,9991;;;;
-0,3039543;301;25,9992;;;;
-0,38159082;146;27,0007;;;;
-0,49999872;206;25,9995;;;;
-0,49999872;206;24,9988;;;;
-0,49999872;206;24,9994;;;;
0,33300696;94;25,9999;;;;
0,1501461;264;26,0007;;;;
-0,22778262;84;26,0002;;;;
0,32153238;768;27;;;;
0,49975458;236;25,9981;;;;
0,49975458;237;25,0003;;;;
0,49975458;237;27,9995;;;;
0,49975458;237;25,9998;;;;
-0,49999872;492;25,9976;;;;
-0,49999872;492;25,9996;;;;
0,49975458;237;27,0016;;;;
0,0720213;663;26,9995;;;;
-0,305175;586;25,9965;;;;
-0,49999872;684;25,9994;;;;
-0,49999872;684;25,9997;;;;
-0,49999872;684;26,0014;;;;
0,38745018;492;26,6261;;;;
0,073242;37;26,7458;;;;
-0,37621974;620;26,9992;;;;
0,3124992;427;25,9984;;;;
0,49975458;657;25,9994;;;;
0,49975458;658;27,0003;;;;
0,49975458;658;26,0012;;;;
0,49975458;658;26,999;;;;
-0,49999872;113;27,0001;;;;
-0,49999872;113;27,0001;;;;
0,3369132;112;26,9986;;;;
-0,0634764;472;28,001;;;;
-0,45507696;440;27,0011;;;;
-0,49999872;445;26,9982;;;;
-0,49999872;445;26,9995;;;;
-0,49999872;431;27,9997;;;;
0,45995976;259;27,0008;;;;
0,00830076;583;27,0007;;;;
-0,23168886;332;26,9989;;;;
0,08837868;459;27,9983;;;;
-0,49999872;760;27,0022;;;;
-0,49999872;760;27,9979;;;;
-0,49999872;760;27,9997;;;;
0,49975458;505;27,0003;;;;
0,49975458;504;27,0004;;;;
-0,49999872;759;27,9999;;;;
0,42700086;759;27,9996;;;;
0,21411078;283;28,0004;;;;
0,49975458;138;27,9982;;;;
0,49975458;137;27,0005;;;;
0,476073;137;28,9991;;;;
0,26538018;125;27,0005;;;;
0,22167912;516;28,8646;;;;
-0,49999872;640;29,0026;;;;
0,49975458;226;28,6094;;;;
0,49975458;546;27,9993;;;;
0,49975458;547;27,9989;;;;
0,49975458;547;29,0002;;;;
-0,49999872;2;57,9994;;;;
-0,07592754;122;31,0004;;;;
-0,22314396;304;28,9994;;;;
0,32275308;190;28;;;;
0,2307123;100;29,0002;;;;
0,36694242;473;28,9997;;;;
-0,292968;624;29,9991;;;;
0,49975458;313;29,9999;;;;
0,49975458;557;29,9985;;;;
